Serviço Iniciado - 2022-08-04 17:23:43,747 - INFO 
O1 - 2022-08-04 17:27:20,927 - INFO 
Status - 2022-08-04 17:27:21,928 - INFO 
I0 - 2022-08-04 17:27:21,928 - INFO 
I1 - 2022-08-04 17:27:21,928 - INFO 
O0 - 2022-08-04 17:27:21,928 - INFO 
O1 - 2022-08-04 17:27:21,928 - INFO 
Status - 2022-08-04 17:27:22,940 - INFO 
I0 - 2022-08-04 17:27:22,940 - INFO 
I1 - 2022-08-04 17:27:22,940 - INFO 
O0 - 2022-08-04 17:27:22,940 - INFO 
O1 - 2022-08-04 17:27:22,940 - INFO 
Status - 2022-08-04 17:27:23,953 - INFO 
I0 - 2022-08-04 17:27:23,953 - INFO 
I1 - 2022-08-04 17:27:23,953 - INFO 
O0 - 2022-08-04 17:27:23,953 - INFO 
O1 - 2022-08-04 17:27:23,953 - INFO 
Status - 2022-08-04 17:27:24,963 - INFO 
I0 - 2022-08-04 17:27:24,963 - INFO 
I1 - 2022-08-04 17:27:24,964 - INFO 
O0 - 2022-08-04 17:27:24,964 - INFO 
O1 - 2022-08-04 17:27:24,964 - INFO 
Status - 2022-08-04 17:27:25,969 - INFO 
I0 - 2022-08-04 17:27:25,970 - INFO 
I1 - 2022-08-04 17:27:25,970 - INFO 
O0 - 2022-08-04 17:27:25,970 - INFO 
O1 - 2022-08-04 17:27:25,970 - INFO 
Status - 2022-08-04 17:27:26,979 - INFO 
I0 - 2022-08-04 17:27:26,979 - INFO 
I1 - 2022-08-04 17:27:26,979 - INFO 
O0 - 2022-08-04 17:27:26,979 - INFO 
O1 - 2022-08-04 17:27:26,979 - INFO 
Status - 2022-08-04 17:27:27,980 - INFO 
I0 - 2022-08-04 17:27:27,980 - INFO 
I1 - 2022-08-04 17:27:27,980 - INFO 
O0 - 2022-08-04 17:27:27,980 - INFO 
O1 - 2022-08-04 17:27:27,980 - INFO 
Status - 2022-08-04 17:27:28,993 - INFO 
I0 - 2022-08-04 17:27:28,994 - INFO 
I1 - 2022-08-04 17:27:28,994 - INFO 
O0 - 2022-08-04 17:27:28,994 - INFO 
O1 - 2022-08-04 17:27:28,994 - INFO 
Status - 2022-08-04 17:27:30,005 - INFO 
I0 - 2022-08-04 17:27:30,005 - INFO 
I1 - 2022-08-04 17:27:30,005 - INFO 
O0 - 2022-08-04 17:27:30,005 - INFO 
O1 - 2022-08-04 17:27:30,005 - INFO 
Status - 2022-08-04 17:27:31,021 - INFO 
I0 - 2022-08-04 17:27:31,021 - INFO 
I1 - 2022-08-04 17:27:31,021 - INFO 
O0 - 2022-08-04 17:27:31,021 - INFO 
O1 - 2022-08-04 17:27:31,021 - INFO 
Status - 2022-08-04 17:27:32,034 - INFO 
I0 - 2022-08-04 17:27:32,034 - INFO 
I1 - 2022-08-04 17:27:32,035 - INFO 
O0 - 2022-08-04 17:27:32,035 - INFO 
O1 - 2022-08-04 17:27:32,035 - INFO 
Status - 2022-08-04 17:27:33,048 - INFO 
I0 - 2022-08-04 17:27:33,049 - INFO 
I1 - 2022-08-04 17:27:33,049 - INFO 
O0 - 2022-08-04 17:27:33,049 - INFO 
O1 - 2022-08-04 17:27:33,049 - INFO 
Status - 2022-08-04 17:27:34,060 - INFO 
I0 - 2022-08-04 17:27:34,060 - INFO 
I1 - 2022-08-04 17:27:34,060 - INFO 
O0 - 2022-08-04 17:27:34,060 - INFO 
O1 - 2022-08-04 17:27:34,061 - INFO 
Status - 2022-08-04 17:27:35,073 - INFO 
I0 - 2022-08-04 17:27:35,073 - INFO 
I1 - 2022-08-04 17:27:35,073 - INFO 
O0 - 2022-08-04 17:27:35,073 - INFO 
O1 - 2022-08-04 17:27:35,073 - INFO 
Status - 2022-08-04 17:27:36,085 - INFO 
I0 - 2022-08-04 17:27:36,085 - INFO 
I1 - 2022-08-04 17:27:36,085 - INFO 
O0 - 2022-08-04 17:27:36,085 - INFO 
O1 - 2022-08-04 17:27:36,085 - INFO 
Status - 2022-08-04 17:27:37,091 - INFO 
I0 - 2022-08-04 17:27:37,091 - INFO 
I1 - 2022-08-04 17:27:37,092 - INFO 
O0 - 2022-08-04 17:27:37,092 - INFO 
O1 - 2022-08-04 17:27:37,092 - INFO 
Status - 2022-08-04 17:27:38,100 - INFO 
I0 - 2022-08-04 17:27:38,100 - INFO 
I1 - 2022-08-04 17:27:38,100 - INFO 
O0 - 2022-08-04 17:27:38,100 - INFO 
O1 - 2022-08-04 17:27:38,101 - INFO 
Status - 2022-08-04 17:27:39,110 - INFO 
I0 - 2022-08-04 17:27:39,111 - INFO 
I1 - 2022-08-04 17:27:39,111 - INFO 
O0 - 2022-08-04 17:27:39,111 - INFO 
O1 - 2022-08-04 17:27:39,111 - INFO 
Status - 2022-08-04 17:27:40,123 - INFO 
I0 - 2022-08-04 17:27:40,123 - INFO 
I1 - 2022-08-04 17:27:40,123 - INFO 
O0 - 2022-08-04 17:27:40,123 - INFO 
O1 - 2022-08-04 17:27:40,124 - INFO 
Status - 2022-08-04 17:27:41,130 - INFO 
I0 - 2022-08-04 17:27:41,131 - INFO 
I1 - 2022-08-04 17:27:41,131 - INFO 
O0 - 2022-08-04 17:27:41,131 - INFO 
O1 - 2022-08-04 17:27:41,131 - INFO 
Status - 2022-08-04 17:27:42,144 - INFO 
I0 - 2022-08-04 17:27:42,144 - INFO 
I1 - 2022-08-04 17:27:42,144 - INFO 
O0 - 2022-08-04 17:27:42,144 - INFO 
O1 - 2022-08-04 17:27:42,144 - INFO 
Status - 2022-08-04 17:27:43,159 - INFO 
I0 - 2022-08-04 17:27:43,159 - INFO 
I1 - 2022-08-04 17:27:43,159 - INFO 
O0 - 2022-08-04 17:27:43,159 - INFO 
O1 - 2022-08-04 17:27:43,159 - INFO 
Status - 2022-08-04 17:27:44,161 - INFO 
I0 - 2022-08-04 17:27:44,161 - INFO 
I1 - 2022-08-04 17:27:44,161 - INFO 
O0 - 2022-08-04 17:27:44,161 - INFO 
O1 - 2022-08-04 17:27:44,161 - INFO 
Status - 2022-08-04 17:27:45,168 - INFO 
I0 - 2022-08-04 17:27:45,168 - INFO 
I1 - 2022-08-04 17:27:45,168 - INFO 
O0 - 2022-08-04 17:27:45,168 - INFO 
O1 - 2022-08-04 17:27:45,168 - INFO 
Status - 2022-08-04 17:27:46,172 - INFO 
I0 - 2022-08-04 17:27:46,172 - INFO 
I1 - 2022-08-04 17:27:46,172 - INFO 
O0 - 2022-08-04 17:27:46,173 - INFO 
O1 - 2022-08-04 17:27:46,173 - INFO 
Status - 2022-08-04 17:27:47,175 - INFO 
I0 - 2022-08-04 17:27:47,175 - INFO 
I1 - 2022-08-04 17:27:47,175 - INFO 
O0 - 2022-08-04 17:27:47,176 - INFO 
O1 - 2022-08-04 17:27:47,176 - INFO 
Status - 2022-08-04 17:27:48,189 - INFO 
I0 - 2022-08-04 17:27:48,189 - INFO 
I1 - 2022-08-04 17:27:48,189 - INFO 
O0 - 2022-08-04 17:27:48,189 - INFO 
O1 - 2022-08-04 17:27:48,189 - INFO 
Status - 2022-08-04 17:27:49,195 - INFO 
I0 - 2022-08-04 17:27:49,195 - INFO 
I1 - 2022-08-04 17:27:49,196 - INFO 
O0 - 2022-08-04 17:27:49,196 - INFO 
O1 - 2022-08-04 17:27:49,196 - INFO 
Status - 2022-08-04 17:27:50,204 - INFO 
I0 - 2022-08-04 17:27:50,205 - INFO 
I1 - 2022-08-04 17:27:50,205 - INFO 
O0 - 2022-08-04 17:27:50,205 - INFO 
O1 - 2022-08-04 17:27:50,205 - INFO 
Status - 2022-08-04 17:27:51,215 - INFO 
I0 - 2022-08-04 17:27:51,215 - INFO 
I1 - 2022-08-04 17:27:51,215 - INFO 
O0 - 2022-08-04 17:27:51,215 - INFO 
O1 - 2022-08-04 17:27:51,215 - INFO 
Status - 2022-08-04 17:27:52,225 - INFO 
I0 - 2022-08-04 17:27:52,225 - INFO 
I1 - 2022-08-04 17:27:52,226 - INFO 
O0 - 2022-08-04 17:27:52,226 - INFO 
O1 - 2022-08-04 17:27:52,226 - INFO 
Status - 2022-08-04 17:27:53,239 - INFO 
I0 - 2022-08-04 17:27:53,239 - INFO 
I1 - 2022-08-04 17:27:53,239 - INFO 
O0 - 2022-08-04 17:27:53,240 - INFO 
O1 - 2022-08-04 17:27:53,240 - INFO 
Status - 2022-08-04 17:27:54,252 - INFO 
I0 - 2022-08-04 17:27:54,252 - INFO 
I1 - 2022-08-04 17:27:54,252 - INFO 
O0 - 2022-08-04 17:27:54,252 - INFO 
O1 - 2022-08-04 17:27:54,253 - INFO 
Status - 2022-08-04 17:27:55,266 - INFO 
I0 - 2022-08-04 17:27:55,266 - INFO 
I1 - 2022-08-04 17:27:55,266 - INFO 
O0 - 2022-08-04 17:27:55,266 - INFO 
O1 - 2022-08-04 17:27:55,266 - INFO 
Status - 2022-08-04 17:27:56,277 - INFO 
I0 - 2022-08-04 17:27:56,277 - INFO 
I1 - 2022-08-04 17:27:56,277 - INFO 
O0 - 2022-08-04 17:27:56,277 - INFO 
O1 - 2022-08-04 17:27:56,277 - INFO 
Status - 2022-08-04 17:27:57,291 - INFO 
I0 - 2022-08-04 17:27:57,292 - INFO 
I1 - 2022-08-04 17:27:57,292 - INFO 
O0 - 2022-08-04 17:27:57,292 - INFO 
O1 - 2022-08-04 17:27:57,292 - INFO 
Status - 2022-08-04 17:27:58,296 - INFO 
I0 - 2022-08-04 17:27:58,296 - INFO 
I1 - 2022-08-04 17:27:58,297 - INFO 
O0 - 2022-08-04 17:27:58,297 - INFO 
O1 - 2022-08-04 17:27:58,297 - INFO 
Status - 2022-08-04 17:27:59,313 - INFO 
I0 - 2022-08-04 17:27:59,313 - INFO 
I1 - 2022-08-04 17:27:59,313 - INFO 
O0 - 2022-08-04 17:27:59,313 - INFO 
O1 - 2022-08-04 17:27:59,313 - INFO 
Status - 2022-08-04 17:28:00,325 - INFO 
I0 - 2022-08-04 17:28:00,326 - INFO 
I1 - 2022-08-04 17:28:00,326 - INFO 
O0 - 2022-08-04 17:28:00,326 - INFO 
O1 - 2022-08-04 17:28:00,326 - INFO 
Status - 2022-08-04 17:28:01,336 - INFO 
I0 - 2022-08-04 17:28:01,337 - INFO 
I1 - 2022-08-04 17:28:01,337 - INFO 
O0 - 2022-08-04 17:28:01,337 - INFO 
O1 - 2022-08-04 17:28:01,337 - INFO 
Status - 2022-08-04 17:28:02,351 - INFO 
I0 - 2022-08-04 17:28:02,351 - INFO 
I1 - 2022-08-04 17:28:02,351 - INFO 
O0 - 2022-08-04 17:28:02,351 - INFO 
O1 - 2022-08-04 17:28:02,351 - INFO 
Status - 2022-08-04 17:28:03,365 - INFO 
I0 - 2022-08-04 17:28:03,365 - INFO 
I1 - 2022-08-04 17:28:03,365 - INFO 
O0 - 2022-08-04 17:28:03,365 - INFO 
O1 - 2022-08-04 17:28:03,365 - INFO 
Status - 2022-08-04 17:28:04,373 - INFO 
I0 - 2022-08-04 17:28:04,373 - INFO 
I1 - 2022-08-04 17:28:04,373 - INFO 
O0 - 2022-08-04 17:28:04,373 - INFO 
O1 - 2022-08-04 17:28:04,373 - INFO 
Status - 2022-08-04 17:28:05,380 - INFO 
I0 - 2022-08-04 17:28:05,380 - INFO 
I1 - 2022-08-04 17:28:05,380 - INFO 
O0 - 2022-08-04 17:28:05,380 - INFO 
O1 - 2022-08-04 17:28:05,380 - INFO 
Status - 2022-08-04 17:28:06,393 - INFO 
I0 - 2022-08-04 17:28:06,394 - INFO 
I1 - 2022-08-04 17:28:06,394 - INFO 
O0 - 2022-08-04 17:28:06,394 - INFO 
O1 - 2022-08-04 17:28:06,394 - INFO 
Status - 2022-08-04 17:28:07,404 - INFO 
I0 - 2022-08-04 17:28:07,405 - INFO 
I1 - 2022-08-04 17:28:07,405 - INFO 
O0 - 2022-08-04 17:28:07,405 - INFO 
O1 - 2022-08-04 17:28:07,405 - INFO 
Status - 2022-08-04 17:28:08,417 - INFO 
I0 - 2022-08-04 17:28:08,417 - INFO 
I1 - 2022-08-04 17:28:08,418 - INFO 
O0 - 2022-08-04 17:28:08,418 - INFO 
O1 - 2022-08-04 17:28:08,418 - INFO 
Status - 2022-08-04 17:28:09,433 - INFO 
I0 - 2022-08-04 17:28:09,434 - INFO 
I1 - 2022-08-04 17:28:09,434 - INFO 
O0 - 2022-08-04 17:28:09,434 - INFO 
O1 - 2022-08-04 17:28:09,434 - INFO 
Status - 2022-08-04 17:28:10,441 - INFO 
I0 - 2022-08-04 17:28:10,441 - INFO 
I1 - 2022-08-04 17:28:10,441 - INFO 
O0 - 2022-08-04 17:28:10,441 - INFO 
O1 - 2022-08-04 17:28:10,441 - INFO 
Status - 2022-08-04 17:28:11,455 - INFO 
I0 - 2022-08-04 17:28:11,455 - INFO 
I1 - 2022-08-04 17:28:11,455 - INFO 
O0 - 2022-08-04 17:28:11,455 - INFO 
O1 - 2022-08-04 17:28:11,455 - INFO 
Status - 2022-08-04 17:28:12,469 - INFO 
I0 - 2022-08-04 17:28:12,469 - INFO 
I1 - 2022-08-04 17:28:12,470 - INFO 
O0 - 2022-08-04 17:28:12,470 - INFO 
O1 - 2022-08-04 17:28:12,470 - INFO 
Status - 2022-08-04 17:28:13,480 - INFO 
I0 - 2022-08-04 17:28:13,480 - INFO 
I1 - 2022-08-04 17:28:13,480 - INFO 
O0 - 2022-08-04 17:28:13,480 - INFO 
O1 - 2022-08-04 17:28:13,480 - INFO 
Status - 2022-08-04 17:28:14,489 - INFO 
I0 - 2022-08-04 17:28:14,489 - INFO 
I1 - 2022-08-04 17:28:14,489 - INFO 
O0 - 2022-08-04 17:28:14,489 - INFO 
O1 - 2022-08-04 17:28:14,489 - INFO 
Status - 2022-08-04 17:28:15,495 - INFO 
I0 - 2022-08-04 17:28:15,495 - INFO 
I1 - 2022-08-04 17:28:15,495 - INFO 
O0 - 2022-08-04 17:28:15,495 - INFO 
O1 - 2022-08-04 17:28:15,496 - INFO 
Status - 2022-08-04 17:28:16,503 - INFO 
I0 - 2022-08-04 17:28:16,503 - INFO 
I1 - 2022-08-04 17:28:16,503 - INFO 
O0 - 2022-08-04 17:28:16,503 - INFO 
O1 - 2022-08-04 17:28:16,503 - INFO 
Status - 2022-08-04 17:28:17,513 - INFO 
I0 - 2022-08-04 17:28:17,513 - INFO 
I1 - 2022-08-04 17:28:17,513 - INFO 
O0 - 2022-08-04 17:28:17,513 - INFO 
O1 - 2022-08-04 17:28:17,513 - INFO 
Status - 2022-08-04 17:28:18,527 - INFO 
I0 - 2022-08-04 17:28:18,527 - INFO 
I1 - 2022-08-04 17:28:18,527 - INFO 
O0 - 2022-08-04 17:28:18,527 - INFO 
O1 - 2022-08-04 17:28:18,527 - INFO 
Status - 2022-08-04 17:28:19,539 - INFO 
I0 - 2022-08-04 17:28:19,539 - INFO 
I1 - 2022-08-04 17:28:19,539 - INFO 
O0 - 2022-08-04 17:28:19,539 - INFO 
O1 - 2022-08-04 17:28:19,539 - INFO 
Status - 2022-08-04 17:28:20,553 - INFO 
I0 - 2022-08-04 17:28:20,553 - INFO 
I1 - 2022-08-04 17:28:20,553 - INFO 
O0 - 2022-08-04 17:28:20,554 - INFO 
O1 - 2022-08-04 17:28:20,554 - INFO 
Status - 2022-08-04 17:28:21,564 - INFO 
I0 - 2022-08-04 17:28:21,564 - INFO 
I1 - 2022-08-04 17:28:21,565 - INFO 
O0 - 2022-08-04 17:28:21,565 - INFO 
O1 - 2022-08-04 17:28:21,565 - INFO 
Status - 2022-08-04 17:28:22,579 - INFO 
I0 - 2022-08-04 17:28:22,579 - INFO 
I1 - 2022-08-04 17:28:22,579 - INFO 
O0 - 2022-08-04 17:28:22,579 - INFO 
O1 - 2022-08-04 17:28:22,580 - INFO 
Status - 2022-08-04 17:28:23,593 - INFO 
I0 - 2022-08-04 17:28:23,593 - INFO 
I1 - 2022-08-04 17:28:23,593 - INFO 
O0 - 2022-08-04 17:28:23,593 - INFO 
O1 - 2022-08-04 17:28:23,594 - INFO 
Status - 2022-08-04 17:28:24,608 - INFO 
I0 - 2022-08-04 17:28:24,609 - INFO 
I1 - 2022-08-04 17:28:24,609 - INFO 
O0 - 2022-08-04 17:28:24,609 - INFO 
O1 - 2022-08-04 17:28:24,609 - INFO 
Status - 2022-08-04 17:28:25,619 - INFO 
I0 - 2022-08-04 17:28:25,619 - INFO 
I1 - 2022-08-04 17:28:25,620 - INFO 
O0 - 2022-08-04 17:28:25,620 - INFO 
O1 - 2022-08-04 17:28:25,620 - INFO 
Status - 2022-08-04 17:28:26,620 - INFO 
I0 - 2022-08-04 17:28:26,620 - INFO 
I1 - 2022-08-04 17:28:26,620 - INFO 
O0 - 2022-08-04 17:28:26,620 - INFO 
O1 - 2022-08-04 17:28:26,620 - INFO 
Status - 2022-08-04 17:28:27,631 - INFO 
I0 - 2022-08-04 17:28:27,631 - INFO 
I1 - 2022-08-04 17:28:27,631 - INFO 
O0 - 2022-08-04 17:28:27,631 - INFO 
O1 - 2022-08-04 17:28:27,631 - INFO 
Status - 2022-08-04 17:28:28,642 - INFO 
I0 - 2022-08-04 17:28:28,642 - INFO 
I1 - 2022-08-04 17:28:28,642 - INFO 
O0 - 2022-08-04 17:28:28,642 - INFO 
O1 - 2022-08-04 17:28:28,642 - INFO 
Status - 2022-08-04 17:28:29,651 - INFO 
I0 - 2022-08-04 17:28:29,651 - INFO 
I1 - 2022-08-04 17:28:29,651 - INFO 
O0 - 2022-08-04 17:28:29,652 - INFO 
O1 - 2022-08-04 17:28:29,652 - INFO 
Status - 2022-08-04 17:28:30,666 - INFO 
I0 - 2022-08-04 17:28:30,667 - INFO 
I1 - 2022-08-04 17:28:30,667 - INFO 
O0 - 2022-08-04 17:28:30,667 - INFO 
O1 - 2022-08-04 17:28:30,667 - INFO 
Status - 2022-08-04 17:28:31,678 - INFO 
I0 - 2022-08-04 17:28:31,678 - INFO 
I1 - 2022-08-04 17:28:31,678 - INFO 
O0 - 2022-08-04 17:28:31,678 - INFO 
O1 - 2022-08-04 17:28:31,679 - INFO 
Status - 2022-08-04 17:28:32,680 - INFO 
I0 - 2022-08-04 17:28:32,680 - INFO 
I1 - 2022-08-04 17:28:32,681 - INFO 
O0 - 2022-08-04 17:28:32,681 - INFO 
O1 - 2022-08-04 17:28:32,681 - INFO 
Status - 2022-08-04 17:28:33,682 - INFO 
I0 - 2022-08-04 17:28:33,682 - INFO 
I1 - 2022-08-04 17:28:33,682 - INFO 
O0 - 2022-08-04 17:28:33,682 - INFO 
O1 - 2022-08-04 17:28:33,682 - INFO 
Status - 2022-08-04 17:28:34,685 - INFO 
I0 - 2022-08-04 17:28:34,685 - INFO 
I1 - 2022-08-04 17:28:34,686 - INFO 
O0 - 2022-08-04 17:28:34,686 - INFO 
O1 - 2022-08-04 17:28:34,686 - INFO 
Status - 2022-08-04 17:28:35,696 - INFO 
I0 - 2022-08-04 17:28:35,696 - INFO 
I1 - 2022-08-04 17:28:35,696 - INFO 
O0 - 2022-08-04 17:28:35,696 - INFO 
O1 - 2022-08-04 17:28:35,696 - INFO 
Status - 2022-08-04 17:28:36,711 - INFO 
I0 - 2022-08-04 17:28:36,712 - INFO 
I1 - 2022-08-04 17:28:36,712 - INFO 
O0 - 2022-08-04 17:28:36,712 - INFO 
O1 - 2022-08-04 17:28:36,712 - INFO 
Status - 2022-08-04 17:28:37,721 - INFO 
I0 - 2022-08-04 17:28:37,721 - INFO 
I1 - 2022-08-04 17:28:37,722 - INFO 
O0 - 2022-08-04 17:28:37,722 - INFO 
O1 - 2022-08-04 17:28:37,722 - INFO 
Status - 2022-08-04 17:28:38,733 - INFO 
I0 - 2022-08-04 17:28:38,733 - INFO 
I1 - 2022-08-04 17:28:38,733 - INFO 
O0 - 2022-08-04 17:28:38,733 - INFO 
O1 - 2022-08-04 17:28:38,733 - INFO 
Status - 2022-08-04 17:28:39,743 - INFO 
I0 - 2022-08-04 17:28:39,743 - INFO 
I1 - 2022-08-04 17:28:39,743 - INFO 
O0 - 2022-08-04 17:28:39,743 - INFO 
O1 - 2022-08-04 17:28:39,743 - INFO 
Status - 2022-08-04 17:28:40,746 - INFO 
I0 - 2022-08-04 17:28:40,746 - INFO 
I1 - 2022-08-04 17:28:40,746 - INFO 
O0 - 2022-08-04 17:28:40,746 - INFO 
O1 - 2022-08-04 17:28:40,746 - INFO 
Status - 2022-08-04 17:28:41,759 - INFO 
I0 - 2022-08-04 17:28:41,760 - INFO 
I1 - 2022-08-04 17:28:41,760 - INFO 
O0 - 2022-08-04 17:28:41,760 - INFO 
O1 - 2022-08-04 17:28:41,760 - INFO 
Status - 2022-08-04 17:28:42,772 - INFO 
I0 - 2022-08-04 17:28:42,772 - INFO 
I1 - 2022-08-04 17:28:42,773 - INFO 
O0 - 2022-08-04 17:28:42,773 - INFO 
O1 - 2022-08-04 17:28:42,773 - INFO 
Status - 2022-08-04 17:28:43,787 - INFO 
I0 - 2022-08-04 17:28:43,787 - INFO 
I1 - 2022-08-04 17:28:43,787 - INFO 
O0 - 2022-08-04 17:28:43,787 - INFO 
O1 - 2022-08-04 17:28:43,788 - INFO 
Status - 2022-08-04 17:28:44,799 - INFO 
I0 - 2022-08-04 17:28:44,799 - INFO 
I1 - 2022-08-04 17:28:44,799 - INFO 
O0 - 2022-08-04 17:28:44,799 - INFO 
O1 - 2022-08-04 17:28:44,799 - INFO 
Status - 2022-08-04 17:28:45,806 - INFO 
I0 - 2022-08-04 17:28:45,806 - INFO 
I1 - 2022-08-04 17:28:45,806 - INFO 
O0 - 2022-08-04 17:28:45,806 - INFO 
O1 - 2022-08-04 17:28:45,806 - INFO 
Status - 2022-08-04 17:28:46,813 - INFO 
I0 - 2022-08-04 17:28:46,813 - INFO 
I1 - 2022-08-04 17:28:46,813 - INFO 
O0 - 2022-08-04 17:28:46,813 - INFO 
O1 - 2022-08-04 17:28:46,813 - INFO 
Status - 2022-08-04 17:28:47,822 - INFO 
I0 - 2022-08-04 17:28:47,822 - INFO 
I1 - 2022-08-04 17:28:47,822 - INFO 
O0 - 2022-08-04 17:28:47,822 - INFO 
O1 - 2022-08-04 17:28:47,822 - INFO 
Status - 2022-08-04 17:28:48,834 - INFO 
I0 - 2022-08-04 17:28:48,834 - INFO 
I1 - 2022-08-04 17:28:48,834 - INFO 
O0 - 2022-08-04 17:28:48,834 - INFO 
O1 - 2022-08-04 17:28:48,835 - INFO 
Status - 2022-08-04 17:28:49,841 - INFO 
I0 - 2022-08-04 17:28:49,842 - INFO 
I1 - 2022-08-04 17:28:49,842 - INFO 
O0 - 2022-08-04 17:28:49,842 - INFO 
O1 - 2022-08-04 17:28:49,842 - INFO 
Status - 2022-08-04 17:28:50,854 - INFO 
I0 - 2022-08-04 17:28:50,854 - INFO 
I1 - 2022-08-04 17:28:50,854 - INFO 
O0 - 2022-08-04 17:28:50,854 - INFO 
O1 - 2022-08-04 17:28:50,855 - INFO 
Status - 2022-08-04 17:28:51,856 - INFO 
I0 - 2022-08-04 17:28:51,856 - INFO 
I1 - 2022-08-04 17:28:51,856 - INFO 
O0 - 2022-08-04 17:28:51,857 - INFO 
O1 - 2022-08-04 17:28:51,857 - INFO 
Status - 2022-08-04 17:28:52,857 - INFO 
I0 - 2022-08-04 17:28:52,857 - INFO 
I1 - 2022-08-04 17:28:52,858 - INFO 
O0 - 2022-08-04 17:28:52,858 - INFO 
O1 - 2022-08-04 17:28:52,858 - INFO 
Status - 2022-08-04 17:28:53,870 - INFO 
I0 - 2022-08-04 17:28:53,870 - INFO 
I1 - 2022-08-04 17:28:53,871 - INFO 
O0 - 2022-08-04 17:28:53,871 - INFO 
O1 - 2022-08-04 17:28:53,871 - INFO 
Status - 2022-08-04 17:28:54,872 - INFO 
I0 - 2022-08-04 17:28:54,872 - INFO 
I1 - 2022-08-04 17:28:54,872 - INFO 
O0 - 2022-08-04 17:28:54,872 - INFO 
O1 - 2022-08-04 17:28:54,872 - INFO 
Status - 2022-08-04 17:28:55,887 - INFO 
I0 - 2022-08-04 17:28:55,887 - INFO 
I1 - 2022-08-04 17:28:55,887 - INFO 
O0 - 2022-08-04 17:28:55,887 - INFO 
O1 - 2022-08-04 17:28:55,887 - INFO 
Status - 2022-08-04 17:28:56,891 - INFO 
I0 - 2022-08-04 17:28:56,891 - INFO 
I1 - 2022-08-04 17:28:56,891 - INFO 
O0 - 2022-08-04 17:28:56,891 - INFO 
O1 - 2022-08-04 17:28:56,891 - INFO 
Status - 2022-08-04 17:28:57,893 - INFO 
I0 - 2022-08-04 17:28:57,893 - INFO 
I1 - 2022-08-04 17:28:57,893 - INFO 
O0 - 2022-08-04 17:28:57,893 - INFO 
O1 - 2022-08-04 17:28:57,893 - INFO 
Status - 2022-08-04 17:28:58,904 - INFO 
I0 - 2022-08-04 17:28:58,904 - INFO 
I1 - 2022-08-04 17:28:58,904 - INFO 
O0 - 2022-08-04 17:28:58,904 - INFO 
O1 - 2022-08-04 17:28:58,904 - INFO 
Status - 2022-08-04 17:28:59,908 - INFO 
I0 - 2022-08-04 17:28:59,908 - INFO 
I1 - 2022-08-04 17:28:59,908 - INFO 
O0 - 2022-08-04 17:28:59,908 - INFO 
O1 - 2022-08-04 17:28:59,908 - INFO 
Status - 2022-08-04 17:29:00,919 - INFO 
I0 - 2022-08-04 17:29:00,919 - INFO 
I1 - 2022-08-04 17:29:00,919 - INFO 
O0 - 2022-08-04 17:29:00,919 - INFO 
O1 - 2022-08-04 17:29:00,920 - INFO 
Status - 2022-08-04 17:29:01,934 - INFO 
I0 - 2022-08-04 17:29:01,934 - INFO 
I1 - 2022-08-04 17:29:01,934 - INFO 
O0 - 2022-08-04 17:29:01,934 - INFO 
O1 - 2022-08-04 17:29:01,935 - INFO 
Status - 2022-08-04 17:29:02,950 - INFO 
I0 - 2022-08-04 17:29:02,950 - INFO 
I1 - 2022-08-04 17:29:02,950 - INFO 
O0 - 2022-08-04 17:29:02,951 - INFO 
O1 - 2022-08-04 17:29:02,951 - INFO 
Status - 2022-08-04 17:29:03,952 - INFO 
I0 - 2022-08-04 17:29:03,952 - INFO 
I1 - 2022-08-04 17:29:03,952 - INFO 
O0 - 2022-08-04 17:29:03,952 - INFO 
O1 - 2022-08-04 17:29:03,952 - INFO 
Status - 2022-08-04 17:29:04,966 - INFO 
I0 - 2022-08-04 17:29:04,966 - INFO 
I1 - 2022-08-04 17:29:04,966 - INFO 
O0 - 2022-08-04 17:29:04,966 - INFO 
O1 - 2022-08-04 17:29:04,966 - INFO 
Status - 2022-08-04 17:29:05,966 - INFO 
I0 - 2022-08-04 17:29:05,966 - INFO 
I1 - 2022-08-04 17:29:05,966 - INFO 
O0 - 2022-08-04 17:29:05,967 - INFO 
O1 - 2022-08-04 17:29:05,967 - INFO 
Status - 2022-08-04 17:29:06,978 - INFO 
I0 - 2022-08-04 17:29:06,978 - INFO 
I1 - 2022-08-04 17:29:06,978 - INFO 
O0 - 2022-08-04 17:29:06,978 - INFO 
O1 - 2022-08-04 17:29:06,978 - INFO 
Status - 2022-08-04 17:29:07,993 - INFO 
I0 - 2022-08-04 17:29:07,993 - INFO 
I1 - 2022-08-04 17:29:07,993 - INFO 
O0 - 2022-08-04 17:29:07,993 - INFO 
O1 - 2022-08-04 17:29:07,993 - INFO 
Status - 2022-08-04 17:29:08,998 - INFO 
I0 - 2022-08-04 17:29:08,999 - INFO 
I1 - 2022-08-04 17:29:08,999 - INFO 
O0 - 2022-08-04 17:29:08,999 - INFO 
O1 - 2022-08-04 17:29:08,999 - INFO 
Status - 2022-08-04 17:29:10,001 - INFO 
I0 - 2022-08-04 17:29:10,001 - INFO 
I1 - 2022-08-04 17:29:10,001 - INFO 
O0 - 2022-08-04 17:29:10,001 - INFO 
O1 - 2022-08-04 17:29:10,001 - INFO 
